GO:0061097+regulation of protein tyrosine kinase activity	57826,5788,5912
GO:0061098+positive regulation of protein tyrosine kinase activity	10006,100133941,1436,1636,1741,1742,183,1856,1942,2043,2065,2074,2621,26585,285016,285489,2915,3084,353514,389658,4739,50507,5062,5155,51704,51738,54892,5621,5649,57091,5770,6352,6886,7804,80725,84632,89780,9094
GO:0061099+negative regulation of protein tyrosine kinase activity	10399,11116,25998,5753,5771,5788,7070,79893,80725,80851,857,8692,9467,9961
GO:0061100+lung neuroendocrine cell differentiation	429
GO:0061101+neuroendocrine cell differentiation	56647,7481
GO:0061102+stomach neuroendocrine cell differentiation	429
GO:0061103+carotid body glomus cell differentiation	429
GO:0061104+adrenal chromaffin cell differentiation	3642,429
GO:0061106+negative regulation of stomach neuroendocrine cell differentiation	3280
GO:0061107+seminal vesicle development	5104
GO:0061108+seminal vesicle epithelium development	5270
GO:0061113+pancreas morphogenesis	1990,2494,6608
GO:0061114+branching involved in pancreas morphogenesis	5629
GO:0061115+lung proximal/distal axis specification	2255
GO:0061136+regulation of proteasomal protein catabolic process	10197,10213,161582,2876,348,51377,5310,55270,5566,5720,5721,64285,65018,7110,7314,8945,9097
GO:0061138+morphogenesis of a branching epithelium	30812,6662,6663
GO:0061141+lung ciliated cell differentiation	4781
GO:0061143+alveolar primary septum development	64220
GO:0061144+alveolar secondary septum development	3169
GO:0061145+lung smooth muscle development	6662,6722
GO:0061146+Peyer's patch morphogenesis	2300,5979,9048
GO:0061149+BMP signaling pathway involved in ureter morphogenesis	652
GO:0061151+BMP signaling pathway involved in renal system segmentation	652
GO:0061153+trachea gland development	1896,51176
GO:0061154+endothelial tube morphogenesis	1460,1499,25865,388,406991,83605,94
GO:0061155+pulmonary artery endothelial tube morphogenesis	652
GO:0061156+pulmonary artery morphogenesis	10427,182,23493,4036,64220
GO:0061157+mRNA destabilization	10236,221662,246175,253943,26058,399664,51441,56339,57721,79066,79068,9698
GO:0061158+3'-UTR-mediated mRNA destabilization	131405,149041,170506,221662,22849,3184,340152,4343,55147,5976,677,678,7538,80149,84069,8570
GO:0061162+establishment of monopolar cell polarity	4131,8729
GO:0061163+endoplasmic reticulum polarization	57698
GO:0061170+negative regulation of hair follicle placode formation	27121
GO:0061178+regulation of insulin secretion involved in cellular response to glucose stimulus	111,133308,1946,2044,252983,3170,4041,51092,5127,5581,7074,9024,91355,9324,9572,9971
GO:0061179+negative regulation of insulin secretion involved in cellular response to glucose stimulus	150,2281,3156,415116,56943,7351,84522,91942,9448
GO:0061180+mammary gland epithelium development	3717,4487,54361,7472,7473,7477,84876
GO:0061181+regulation of chondrocyte development	8313
GO:0061182+negative regulation of chondrocyte development	100533183,144347,359845,5744
GO:0061184+positive regulation of dermatome development	54361,7471,89780
GO:0061185+negative regulation of dermatome development	6423
GO:0061187+regulation of chromatin silencing at rDNA	79829,9555
GO:0061188+negative regulation of chromatin silencing at rDNA	23133,5253
GO:0061189+positive regulation of sclerotome development	6469
GO:0061193+taste bud development	4909
GO:0061196+fungiform papilla development	7480
GO:0061197+fungiform papilla morphogenesis	51804,6495
GO:0061198+fungiform papilla formation	1499,3065,3066
GO:0061205+paramesonephric duct development	3975,54361,64220,80000
GO:0061290+canonical Wnt signaling pathway involved in metanephric kidney development	2625,55366
GO:0061296+negative regulation of mesenchymal cell apoptotic process involved in mesonephric nephron morphogenesis	6928
GO:0061298+retina vasculature development in camera-type eye	3091,5156,5159,6094,659,93,94
GO:0061299+retina vasculature morphogenesis in camera-type eye	22899,25932,4693,57381,8322,8829
GO:0061300+cerebellum vasculature development	83943
GO:0061301+cerebellum vasculature morphogenesis	8322
GO:0061302+smooth muscle cell-matrix adhesion	7448,780
GO:0061303+cornea development in camera-type eye	11081,2301,3985,5080,6664,7475,7482,7483,7484
GO:0061304+retinal blood vessel morphogenesis	1282,1545,284217,4041,8322,91355
GO:0061308+cardiac neural crest cell development involved in heart development	5594,5595
GO:0061309+cardiac neural crest cell development involved in outflow tract morphogenesis	182,3280,9464
GO:0061312+BMP signaling pathway involved in heart development	4487,4488,652,657,90,9241
GO:0061314+Notch signaling involved in heart development	182,23462,23493,3516,4851,4853,54567,63917,6615
GO:0061317+canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment	7478,89780
GO:0061324+canonical Wnt signaling pathway involved in positive regulation of cardiac outflow tract cell proliferation	1499
GO:0061325+cell proliferation involved in outflow tract morphogenesis	5308,9464
GO:0061326+renal tubule development	6772
GO:0061333+renal tubule morphogenesis	1282,4208,5311,9788
GO:0061337+cardiac conduction	10269,3775,3777,4205,57731,60598,6324,775,9424
GO:0061339+establishment or maintenance of monopolar cell polarity	146206
GO:0061343+cell adhesion involved in heart morphogenesis	23768
GO:0061346+planar cell polarity pathway involved in heart morphogenesis	57216
GO:0061347+planar cell polarity pathway involved in outflow tract morphogenesis	7474
GO:0061348+planar cell polarity pathway involved in ventricular septum morphogenesis	7474
GO:0061349+planar cell polarity pathway involved in cardiac right atrium morphogenesis	7474
GO:0061350+planar cell polarity pathway involved in cardiac muscle tissue morphogenesis	7474
GO:0061351+neural precursor cell proliferation	1627,2047,23595,253980,283375,388610,57096,6895,81853,84858,90410,9833
GO:0061354+planar cell polarity pathway involved in pericardium morphogenesis	7474
GO:0061355+Wnt protein secretion	79971
GO:0061357+positive regulation of Wnt protein secretion	25930,55737,79971
GO:0061358+negative regulation of Wnt protein secretion	4988
GO:0061360+optic chiasma development	5076
GO:0061364+apoptotic process involved in luteolysis	6092,6586,9353
GO:0061365+positive regulation of triglyceride lipase activity	5406
GO:0061368+behavioral response to formalin induced pain	4914,5024
GO:0061369+negative regulation of testicular blood vessel morphogenesis	54361
GO:0061370+testosterone biosynthetic process	1588,3293,6716,6770,8644
GO:0061371+determination of heart left/right asymmetry	118856,1954,199699,6862,8701,9350
GO:0061373+mammillary axonal complex development	9839
GO:0061374+mammillothalamic axonal tract development	27023
GO:0061377+mammary gland lobule development	27023
GO:0061379+inferior colliculus development	27023,83741
GO:0061381+cell migration in diencephalon	27023
GO:0061383+trabecula morphogenesis	387
GO:0061384+heart trabecula morphogenesis	1901,4851,653,655,6654,7049,9241
GO:0061386+closure of optic fissure	65979,6664
GO:0061394+regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance	467
GO:0061395+positive regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance	468
GO:0061400+positive regulation of transcription from RNA polymerase II promoter in response to calcium ion	79800
GO:0061402+positive regulation of transcription from RNA polymerase II promoter in response to acidic pH	10991,5105
GO:0061408+positive regulation of transcription from RNA polymerase II promoter in response to heat stress	100130086,100506164,101927685,101928917,124535,159119,3297,3298,3299,86614
GO:0061418+regulation of transcription from RNA polymerase II promoter in response to hypoxia	112398,112399,1387,1958,2033,2034,2056,219736,25994,3091,405,54583,55662,571,6233,64344,6921,6923,7311,7314,7316,7422,7428,768,8453,8994,9978
GO:0061419+positive regulation of transcription from RNA polymerase II promoter in response to hypoxia	3091,3516,4780,4851,7422
GO:0061428+negative regulation of transcription from RNA polymerase II promoter in response to hypoxia	10370,22933,55662,7428
GO:0061430+bone trabecula morphogenesis	22904
GO:0061433+cellular response to caloric restriction	22933
GO:0061436+establishment of skin barrier	126695,1364,2312,239,242,26154,2810,29841,3848,3868,388697,388698,3925,4233,56603,57822,59344,79152,84283,8626,9076
GO:0061441+renal artery morphogenesis	5311,8829
GO:0061444+endocardial cushion cell development	182
GO:0061445+endocardial cushion cell fate commitment	90
GO:0061448+connective tissue development	91252
GO:0061452+retrotrapezoid nucleus neuron differentiation	8929
GO:0061458+reproductive system development	23639,4726,54477,55585
GO:0061462+protein localization to lysosome	10542,11133,144577,23163,23334,23677,389541,79589,975
GO:0061469+regulation of type B pancreatic cell proliferation	154791,3164,4221,54206,8013,9572
GO:0061470+T follicular helper cell differentiation	149041,1880,27086,54542
GO:0061481+response to TNF agonist	6188
GO:0061484+hematopoietic stem cell homeostasis	4856,54475,9898
GO:0061485+memory T cell proliferation	81704
GO:0061502+early endosome to recycling endosome transport	11151,4642
GO:0061508+CDP phosphorylation	221264
GO:0061511+centriole elongation	26005,55835
GO:0061512+protein localization to cilium	10938,1453,152015,199223,221322,22873,27241,29887,378,403,51382,54763,55036,55764,56995,57539,582,585,7275,7287,7288,7289,79809,79989,84100,90410,9727,9742
GO:0061515+myeloid cell development	2124,8761
GO:0061518+microglial cell proliferation	1191,6376,90865
GO:0061519+macrophage homeostasis	8314
GO:0061525+hindgut development	26160
GO:0061526+acetylcholine secretion	80736
GO:0061534+gamma-aminobutyric acid secretion, neurotransmission	4763
GO:0061535+glutamate secretion, neurotransmission	4763
GO:0061537+glycine secretion, neurotransmission	6536
GO:0061548+ganglion development	7289
GO:0061549+sympathetic ganglion development	10371,1499,3642,429,6405,7976,8828,8829,8929
GO:0061550+cranial ganglion development	1499
GO:0061551+trigeminal ganglion development	10371,51804,6495,8828,8829
GO:0061564+axon development	10100,10251,2011,22954,23162,23271,3897,4137,4741,4744,5354,780,8882
GO:0061565+dAMP phosphorylation	221264
GO:0061566+CMP phosphorylation	221264
GO:0061567+dCMP phosphorylation	221264
GO:0061568+GDP phosphorylation	221264
GO:0061569+UDP phosphorylation	221264
GO:0061570+dCDP phosphorylation	221264
GO:0061571+TDP phosphorylation	221264
GO:0061572+actin filament bundle organization	100533183,144347,359845
GO:0061573+actin filament bundle retrograde transport	57698
GO:0061577+calcium ion transmembrane transport via high voltage-gated calcium channel	775,781,784
GO:0061580+colon epithelial cell migration	411
GO:0061582+intestinal epithelial cell migration	5781
GO:0061589+calcium activated phosphatidylserine scrambling	121601,196527,338440,50636
GO:0061590+calcium activated phosphatidylcholine scrambling	121601,196527,338440,50636,63982
GO:0061591+calcium activated galactosylceramide scrambling	121601,196527,338440,50636,63982
GO:0061611+mannose to fructose-6-phosphate metabolic process	4351
GO:0061614+pri-miRNA transcription by RNA polymerase II	1655,2113,4089,5468,5970,6688,8061,9314
GO:0061615+glycolytic process through fructose-6-phosphate	5213
GO:0061621+canonical glycolysis	2023,2026,2027,226,229,230,2597,26330,2645,2821,283209,3098,3099,3101,5211,5213,5214,5223,5224,5230,5313,5315,669,7167,83440
GO:0061623+glycolytic process from galactose	2584
GO:0061624+fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate	132158,216,229,26007,3795
GO:0061626+pharyngeal arch artery morphogenesis	221395,2348,3280,652,657,659,7042,9241
GO:0061635+regulation of protein complex stability	11267,11277,22863,3312,345611,56926,60592,60684,6892,8878
GO:0061640+cytoskeleton-dependent cytokinesis	10801,11258,124404,151011,152015,1731,23157,23176,27183,27443,346288,4735,5413,5414,55752,55909,55964,6683,79400,90120,9798,989
GO:0061642+chemoattraction of axon	2668,4035,64221
GO:0061643+chemorepulsion of axon	7869
GO:0061646+positive regulation of glutamate neurotransmitter secretion in response to membrane depolarization	22930
GO:0061647+histone H3-K9 modification	23411,51548
GO:0061668+mitochondrial ribosome assembly	130916,51001,51116,84769
GO:0061669+spontaneous neurotransmitter secretion	112755,9699
GO:0061670+evoked neurotransmitter secretion	5864
GO:0061682+seminal vesicle morphogenesis	3400
GO:0061684+chaperone-mediated autophagy	10273,10533,171024,3312,3320,3920,9531
GO:0061698+protein deglutarylation	23408
GO:0061699+peptidyl-lysine deglutarylation	23408
GO:0061709+reticulophagy	54463,9821
GO:0061713+anterior neural tube closure	2348
GO:0061715+miRNA 2'-O-methylation	144233
GO:0061723+glycophagy	8987,9821
GO:0061724+lipophagy	7879
GO:0061732+mitochondrial acetyl-CoA biosynthetic process from pyruvate	1738,25874,5160,5162,51660,8050
GO:0061734+parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization	10013,10133,5071,57154,9927
GO:0061736+engulfment of target by autophagosome	57154
GO:0061737+leukotriene signaling pathway	10800,1241,56413,57105,5996
GO:0061738+late endosomal microautophagy	27183,3312,9525
GO:0061739+protein lipidation involved in autophagosome assembly	26100,345611,55054,9474
GO:0061740+protein targeting to lysosome involved in chaperone-mediated autophagy	1191,3312,3920
GO:0061741+chaperone-mediated protein transport involved in chaperone-mediated autophagy	1191,3312
GO:0061743+motor learning	10882,2019,22943,54112,577
GO:0061744+motor behavior	104,1639,2925,5562
